test,source,event,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,piles
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,2,peak_load_error,0.091130738164432,0.0899521728897253,0.0011785652747066978,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,2,profile_nrmse,0.16085202057151435,0.23792492943853086,-0.07707290886701651,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,3,peak_depth_error,0.21428571428571427,0.14285714285714285,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,3,peak_load_error,0.14749993887877544,0.12012027434617191,0.02737966453260353,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,3,profile_nrmse,0.11975837475022261,0.15876262086936055,-0.03900424611913794,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,4,peak_load_error,0.14749993887877544,0.038067894213349544,0.10943204466542589,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,4,profile_nrmse,0.09280298715905604,0.13362404318592208,-0.04082105602686604,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,2,peak_load_error,0.1940878316514193,0.09184577058903386,0.10224206106238543,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,2,profile_nrmse,0.1250752214649275,0.23046126013390655,-0.10538603866897904,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,3,peak_load_error,0.08724399980520954,0.07378290139542587,0.01346109840978367,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,3,profile_nrmse,0.07013802297373876,0.14098755648912306,-0.0708495335153843,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,4,peak_load_error,0.09729962131685087,0.027129824745587606,0.07016979657126327,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,boundary_retained,4,profile_nrmse,0.07407928024424704,0.12734335289486656,-0.053264072650619526,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,2,peak_load_error,0.08724399980520954,0.09184577058903386,-0.0046017707838243195,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,2,profile_nrmse,0.13533974362173498,0.23046126013390655,-0.09512151651217156,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,3,peak_load_error,0.09729962131685087,0.07378290139542587,0.023516719921424997,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,3,profile_nrmse,0.10180098217331311,0.14098755648912306,-0.03918657431580995,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,4,peak_load_error,0.09729962131685087,0.027129824745587606,0.07016979657126327,2
SKS03,SKS02,EQM_1,0,0.5,120,after_decay,original,4,profile_nrmse,0.07407928024424704,0.12734335289486656,-0.053264072650619526,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,2,peak_load_error,0.17373403503714216,0.08364143229036873,0.09009260274677343,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,2,profile_nrmse,0.1230313538057608,0.23083761655008855,-0.10780626274432777,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,3,peak_load_error,0.06235669154418858,0.07575667177517868,-0.013399980230990101,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,3,profile_nrmse,0.065416299554397,0.14168942366123935,-0.07627312410684234,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,4,peak_load_error,0.09806211709025425,0.03735310078923363,0.06070901630102062,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,boundary_retained,4,profile_nrmse,0.06859695093086442,0.1284119816252601,-0.05981503069439568,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,2,peak_load_error,0.06235669154418858,0.08364143229036873,-0.02128474074618015,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,2,profile_nrmse,0.13057367046666712,0.23083761655008855,-0.10026394608342143,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,3,peak_load_error,0.09806211709025425,0.07575667177517868,0.02230544531507557,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,3,profile_nrmse,0.09911992957332791,0.14168942366123935,-0.04256949408791145,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,4,peak_load_error,0.09806211709025425,0.03735310078923363,0.06070901630102062,2
SKS03,SKS02,EQM_1,0,0.5,120,before_decay,original,4,profile_nrmse,0.06859695093086442,0.1284119816252601,-0.05981503069439568,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,2,peak_depth_error,0.5,0.14285714285714282,0.35714285714285715,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,2,peak_load_error,0.26566040377952704,0.09115757294374746,0.17450283083577955,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,2,profile_nrmse,0.1598840445755406,0.23663890573352153,-0.07675486115798094,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,3,peak_depth_error,0.21428571428571425,0.14285714285714285,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,3,peak_load_error,0.09152323778788546,0.1204189991577151,-0.028895761369829645,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,3,profile_nrmse,0.07762086900771678,0.15838952681890295,-0.08076865781118618,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,4,peak_load_error,0.14679802802534428,0.039245710526346636,0.10755231749899764,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,boundary_retained,4,profile_nrmse,0.09299515874451436,0.13336374538619122,-0.04036858664167687,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,2,peak_depth_error,0.21428571428571425,0.14285714285714282,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,2,peak_load_error,0.09152323778788546,0.09115757294374746,0.00036566484413801115,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,2,profile_nrmse,0.1597931315876639,0.23663890573352153,-0.07684577414585762,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,3,peak_depth_error,0.21428571428571427,0.14285714285714285,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,3,peak_load_error,0.14679802802534428,0.1204189991577151,0.026379028867629176,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,3,profile_nrmse,0.11941062060822144,0.15838952681890295,-0.03897890621068152,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,4,peak_load_error,0.14679802802534428,0.039245710526346636,0.10755231749899764,2
SKS03,SKS02,EQM_1,0,0.5,120,shaking,original,4,profile_nrmse,0.09299515874451436,0.13336374538619122,-0.04036858664167687,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,2,peak_load_error,0.19405986093856917,0.0918126768415235,0.10224718409704565,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,2,profile_nrmse,0.12503421049900604,0.2305243679492215,-0.10549015745021546,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,3,peak_load_error,0.08723085354424172,0.07377429932014157,0.01345655422410015,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,3,profile_nrmse,0.07013487309190031,0.14099206522154523,-0.07085719212964492,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,4,peak_load_error,0.09729209224862599,0.02706726022661219,0.0702248320220138,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,boundary_retained,4,profile_nrmse,0.07406279122191403,0.1273805887784969,-0.05331779755658287,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,2,peak_load_error,0.08723085354424172,0.0918126768415235,-0.004581823297281788,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,2,profile_nrmse,0.13533464087561942,0.2305243679492215,-0.09518972707360207,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,3,peak_load_error,0.09729209224862599,0.07377429932014157,0.023517792928484424,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,3,profile_nrmse,0.10181444804743287,0.14099206522154523,-0.03917761717411236,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,4,peak_load_error,0.09729209224862599,0.02706726022661219,0.0702248320220138,2
SKS03,SKS02,EQM_1,0,0.5,240,after_decay,original,4,profile_nrmse,0.07406279122191403,0.1273805887784969,-0.05331779755658287,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,2,peak_load_error,0.173623485395261,0.08301716292432448,0.09060632247093653,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,2,profile_nrmse,0.12294770605247371,0.23091342217498098,-0.10796571612250727,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,3,peak_load_error,0.06231061661806898,0.07579198272954724,-0.013481366111478259,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,3,profile_nrmse,0.06541146424735433,0.1418500837707144,-0.07643861952336008,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,4,peak_load_error,0.0979727691847213,0.03675448037683732,0.06121828880788398,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,boundary_retained,4,profile_nrmse,0.06875937167140676,0.1284353369287377,-0.05967596525733094,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,2,peak_load_error,0.06231061661806898,0.08301716292432448,-0.020706546306255513,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,2,profile_nrmse,0.1305347694554181,0.23091342217498098,-0.1003786527195629,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,3,peak_load_error,0.0979727691847213,0.07579198272954724,0.02218078645517406,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,3,profile_nrmse,0.09905601152138979,0.1418500837707144,-0.04279407224932462,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,4,peak_load_error,0.0979727691847213,0.03675448037683732,0.06121828880788398,2
SKS03,SKS02,EQM_1,0,0.5,240,before_decay,original,4,profile_nrmse,0.06875937167140676,0.1284353369287377,-0.05967596525733094,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,2,peak_depth_error,0.5,0.14285714285714282,0.35714285714285715,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,2,peak_load_error,0.2622162776094709,0.0899521728897253,0.17226410471974563,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,2,profile_nrmse,0.16008999184552652,0.23792492943853086,-0.07783493759300432,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,3,peak_depth_error,0.21428571428571425,0.14285714285714285,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,3,peak_load_error,0.091130738164432,0.12012027434617191,-0.02898953618173991,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,3,profile_nrmse,0.07744933377272532,0.15876262086936055,-0.08131328709663523,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,4,peak_load_error,0.14749993887877544,0.038067894213349544,0.10943204466542589,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,boundary_retained,4,profile_nrmse,0.09280298715905604,0.13362404318592208,-0.04082105602686604,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,2,peak_depth_error,0.21428571428571425,0.14285714285714282,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,2,peak_load_error,0.091130738164432,0.0899521728897253,0.0011785652747066978,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,2,profile_nrmse,0.16085202057151435,0.23792492943853086,-0.07707290886701651,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,3,peak_depth_error,0.21428571428571427,0.14285714285714285,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,3,peak_load_error,0.14749993887877544,0.12012027434617191,0.02737966453260353,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,3,profile_nrmse,0.11975837475022261,0.15876262086936055,-0.03900424611913794,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,4,peak_load_error,0.14749993887877544,0.038067894213349544,0.10943204466542589,2
SKS03,SKS02,EQM_1,0,0.5,240,shaking,original,4,profile_nrmse,0.09280298715905604,0.13362404318592208,-0.04082105602686604,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,2,peak_load_error,0.1940589835538828,0.09188848944812748,0.10217049410575532,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,2,profile_nrmse,0.12505137646761016,0.23049809434841326,-0.10544671788080308,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,3,peak_load_error,0.08723458277245058,0.07376500779814983,0.01346957497430075,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,3,profile_nrmse,0.07013300358505954,0.1409772068964077,-0.07084420331134815,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,4,peak_load_error,0.09728574217852451,0.027123459792406827,0.07016228238611769,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,boundary_retained,4,profile_nrmse,0.07416500073364683,0.12743793894026198,-0.05327293820661514,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,2,peak_load_error,0.08723458277245058,0.09188848944812748,-0.004653906675676906,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,2,profile_nrmse,0.13539370126838998,0.23049809434841326,-0.09510439308002328,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,3,peak_load_error,0.09728574217852451,0.07376500779814983,0.023520734380374678,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,3,profile_nrmse,0.10181203262831123,0.1409772068964077,-0.03916517426809645,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,4,peak_load_error,0.09728574217852451,0.027123459792406827,0.07016228238611769,2
SKS03,SKS02,EQM_1,0,0.75,120,after_decay,original,4,profile_nrmse,0.07416500073364683,0.12743793894026198,-0.05327293820661514,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,2,peak_load_error,0.17357494337821375,0.08981415630124799,0.08376078707696576,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,2,profile_nrmse,0.12103370385035495,0.23466250289344048,-0.11362879904308555,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,3,peak_load_error,0.058834997382297846,0.07962252486451248,-0.02078752748221463,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,3,profile_nrmse,0.06435172621194132,0.14443040784416006,-0.08007868163221873,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,4,peak_load_error,0.10235126240956458,0.042907711795440305,0.05944355061412427,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,boundary_retained,4,profile_nrmse,0.07259535009377681,0.13055243423159885,-0.05795708413782203,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,original,2,peak_load_error,0.058834997382297846,0.08981415630124799,-0.030979158918950145,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,original,2,profile_nrmse,0.135619026449751,0.23466250289344048,-0.0990434764436895,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,original,3,peak_load_error,0.10235126240956458,0.07962252486451248,0.0227287375450521,2
SKS03,SKS02,EQM_1,0,0.75,120,before_decay,original,3,profile_nrmse,0.10007049302223761,0.14443040784416006,-0.04435991482192244,2
