test,source,event,pile,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,snapshots
SKS02,SKS03,EQM_2,1,1,0.5,240,after_decay,boundary_retained,3,peak_load_error,0.25235317277491,0.32629952258212513,-0.07394634980721515,240
SKS02,SKS03,EQM_2,1,1,0.5,240,after_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_2,1,1,0.5,240,after_decay,original,4,profile_nrmse,0.24126953890480926,0.22968643450858037,0.011583104396228894,240
SKS02,SKS03,EQM_2,1,1,0.5,240,after_decay,original,4,peak_load_error,0.0,0.3245631041649263,-0.3245631041649263,240
SKS02,SKS03,EQM_2,1,1,0.5,240,after_decay,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_2,1,1,0.5,240,after_decay,boundary_retained,4,profile_nrmse,0.24126953890480926,0.22968643450858037,0.011583104396228894,240
SKS02,SKS03,EQM_2,1,1,0.5,240,after_decay,boundary_retained,4,peak_load_error,0.0,0.3245631041649263,-0.3245631041649263,240
SKS02,SKS03,EQM_2,1,1,0.5,240,after_decay,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,2,profile_nrmse,0.40606758685467564,0.2876410769952872,0.11842650985938846,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,2,peak_load_error,0.18543561152857885,0.39352453387371955,-0.2080889223451407,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,2,profile_nrmse,0.26428821355745813,0.2876410769952872,-0.023352863437829052,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,2,peak_load_error,0.18543561152857885,0.39352453387371955,-0.2080889223451407,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,3,profile_nrmse,0.24253754598295418,0.28762079858528616,-0.04508325260233198,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,3,peak_load_error,0.18543561152857885,0.2523119897230825,-0.06687637819450365,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,3,profile_nrmse,0.24253754598295418,0.28762079858528616,-0.04508325260233198,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,3,peak_load_error,0.18543561152857885,0.2523119897230825,-0.06687637819450365,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,4,profile_nrmse,0.27197581216724853,0.26549802319843047,0.006477788968818066,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,4,peak_load_error,0.0,0.2523119897230825,-0.2523119897230825,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,4,profile_nrmse,0.27197581216724853,0.26549802319843047,0.006477788968818066,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,4,peak_load_error,0.0,0.2523119897230825,-0.2523119897230825,120
SKS02,SKS03,EQM_2,1,1,0.75,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,2,profile_nrmse,0.41139475144543275,0.29547428267498355,0.1159204687704492,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,2,peak_load_error,0.15158218834773413,0.4188775710810176,-0.26729538273328346,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,2,profile_nrmse,0.277700376717828,0.29547428267498355,-0.017773905957155556,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,2,peak_load_error,0.15158218834773413,0.4188775710810176,-0.26729538273328346,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,3,profile_nrmse,0.24540270774478806,0.29080345897871057,-0.04540075123392251,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,3,peak_load_error,0.15158218834773413,0.24709370597587396,-0.09551151762813984,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,3,profile_nrmse,0.24540270774478806,0.29080345897871057,-0.04540075123392251,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,3,peak_load_error,0.15158218834773413,0.24709370597587396,-0.09551151762813984,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,4,profile_nrmse,0.2760767678307303,0.27390641236682267,0.0021703554639076472,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,4,peak_load_error,0.0,0.24709370597587396,-0.24709370597587396,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,4,profile_nrmse,0.2760767678307303,0.27390641236682267,0.0021703554639076472,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,4,peak_load_error,0.0,0.24709370597587396,-0.24709370597587396,120
SKS02,SKS03,EQM_2,1,1,0.75,120,before_decay,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,2,profile_nrmse,0.35006547089234324,0.24052431727896834,0.10954115361337491,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,2,peak_load_error,0.25221454209570704,0.3398250611022819,-0.08761051900657485,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,2,profile_nrmse,0.2242338932267145,0.24052431727896834,-0.016290424052253838,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,2,peak_load_error,0.25221454209570704,0.3398250611022819,-0.08761051900657485,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,3,profile_nrmse,0.2026808059884466,0.25277073635389385,-0.05008993036544726,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,3,peak_load_error,0.25221454209570704,0.3264007079421918,-0.07418616584648474,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,3,profile_nrmse,0.2026808059884466,0.25277073635389385,-0.05008993036544726,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,3,peak_load_error,0.25221454209570704,0.3264007079421918,-0.07418616584648474,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,4,profile_nrmse,0.2414184390038,0.23004715074216261,0.011371288261637386,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,4,peak_load_error,0.0,0.32455442869688284,-0.32455442869688284,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,4,profile_nrmse,0.2414184390038,0.23004715074216261,0.011371288261637386,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,4,peak_load_error,0.0,0.32455442869688284,-0.32455442869688284,120
SKS02,SKS03,EQM_2,1,1,0.75,120,after_decay,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,120
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,2,profile_nrmse,0.4060924786596621,0.28765103976384737,0.11844143889581471,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,2,peak_load_error,0.18544565549505931,0.39349588707341854,-0.20805023157835922,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,2,profile_nrmse,0.264356802877389,0.28765103976384737,-0.023294236886458375,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,2,peak_load_error,0.18544565549505931,0.39349588707341854,-0.20805023157835922,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,3,profile_nrmse,0.24256102898050932,0.2876200329074515,-0.04505900392694215,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,3,peak_load_error,0.18544565549505931,0.2523324796421022,-0.06688682414704289,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,3,profile_nrmse,0.24256102898050932,0.2876200329074515,-0.04505900392694215,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,3,peak_load_error,0.18544565549505931,0.2523324796421022,-0.06688682414704289,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,4,profile_nrmse,0.27194692064498455,0.2655429580112579,0.0064039626337266675,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,4,peak_load_error,0.0,0.2523324796421022,-0.2523324796421022,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,4,profile_nrmse,0.27194692064498455,0.2655429580112579,0.0064039626337266675,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,4,peak_load_error,0.0,0.2523324796421022,-0.2523324796421022,240
SKS02,SKS03,EQM_2,1,1,0.75,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,2,profile_nrmse,0.4114105140716939,0.29549433285594645,0.11591618121574743,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,2,peak_load_error,0.15148402520590631,0.41880672036789235,-0.26732269516198603,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,2,profile_nrmse,0.2776893567056477,0.29549433285594645,-0.017804976150298746,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,2,peak_load_error,0.15148402520590631,0.41880672036789235,-0.26732269516198603,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,3,profile_nrmse,0.24541232158908943,0.29080383921216363,-0.045391517623074196,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,3,peak_load_error,0.15148402520590631,0.24709650093663257,-0.09561247573072626,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,3,profile_nrmse,0.24541232158908943,0.29080383921216363,-0.045391517623074196,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,3,peak_load_error,0.15148402520590631,0.24709650093663257,-0.09561247573072626,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,4,profile_nrmse,0.27606256381456745,0.27391698467678016,0.00214557913778729,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,4,peak_load_error,0.0,0.24709650093663257,-0.24709650093663257,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,4,profile_nrmse,0.27606256381456745,0.27391698467678016,0.00214557913778729,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,4,peak_load_error,0.0,0.24709650093663257,-0.24709650093663257,240
SKS02,SKS03,EQM_2,1,1,0.75,240,before_decay,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,2,profile_nrmse,0.3500361893425909,0.24045362193424633,0.10958256740834457,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,2,peak_load_error,0.2522971712255501,0.3398250611022819,-0.08752788987673177,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,2,profile_nrmse,0.22416619066251686,0.24045362193424633,-0.016287431271729463,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,2,peak_load_error,0.2522971712255501,0.3398250611022819,-0.08752788987673177,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,3,profile_nrmse,0.2026315653521347,0.25279052247350214,-0.05015895712136745,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,3,peak_load_error,0.2522971712255501,0.32629351000868917,-0.07399633878313905,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,3,profile_nrmse,0.2026315653521347,0.25279052247350214,-0.05015895712136745,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,3,peak_load_error,0.2522971712255501,0.32629351000868917,-0.07399633878313905,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,4,profile_nrmse,0.24141437807760108,0.23002673995983686,0.01138763811776422,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,4,peak_load_error,0.0,0.3246362381278123,-0.3246362381278123,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,4,profile_nrmse,0.24141437807760108,0.23002673995983686,0.01138763811776422,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,4,peak_load_error,0.0,0.3246362381278123,-0.3246362381278123,240
SKS02,SKS03,EQM_2,1,1,0.75,240,after_decay,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,240
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,2,profile_nrmse,0.13943761154587653,0.18535490978210392,-0.045917298236227394,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,2,peak_load_error,0.35398597383686076,0.40500153076705636,-0.051015556930195605,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,2,peak_depth_error,0.1428571428571429,0.8571428571428571,-0.7142857142857142,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,2,profile_nrmse,0.18256993341157302,0.18535490978210392,-0.002784976370530906,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,2,peak_load_error,0.4722577969097556,0.40500153076705636,0.06725626614269925,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,2,peak_depth_error,0.8571428571428571,0.8571428571428571,0.0,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,3,profile_nrmse,0.17984280943913689,0.16019948125916256,0.01964332817997433,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,3,peak_load_error,0.4615096502356279,0.35398597383686076,0.10752367639876714,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,3,peak_depth_error,0.8571428571428571,0.1428571428571429,0.7142857142857142,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,3,profile_nrmse,0.17984280943913689,0.16019948125916256,0.01964332817997433,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,3,peak_load_error,0.4615096502356279,0.35398597383686076,0.10752367639876714,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,3,peak_depth_error,0.8571428571428571,0.1428571428571429,0.7142857142857142,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,4,profile_nrmse,0.05899646824683956,0.16016592125317852,-0.10116945300633896,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,4,peak_load_error,0.0,0.35398597383686076,-0.35398597383686076,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,4,profile_nrmse,0.05899646824683956,0.16016592125317852,-0.10116945300633896,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,4,peak_load_error,0.0,0.35398597383686076,-0.35398597383686076,120
SKS02,SKS03,EQM_2,2,0,0.25,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,120
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,2,profile_nrmse,0.13202801638806833,0.16658126744360519,-0.03455325105553686,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,2,peak_load_error,0.3147659162068137,0.39966808337112353,-0.08490216716430982,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,2,peak_depth_error,0.1428571428571429,0.2857142857142857,-0.1428571428571428,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,boundary_retained,2,profile_nrmse,0.18312334994818177,0.16658126744360519,0.01654208250457659,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,boundary_retained,2,peak_load_error,0.47051074089304334,0.39966808337112353,0.07084265752191982,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,3,profile_nrmse,0.1812400796531743,0.14310751031334257,0.03813256933983172,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,3,peak_load_error,0.46858779425521885,0.3147659162068137,0.15382187804840514,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,3,peak_depth_error,0.42857142857142855,0.1428571428571429,0.28571428571428564,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,boundary_retained,3,profile_nrmse,0.1812400796531743,0.14310751031334257,0.03813256933983172,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,boundary_retained,3,peak_load_error,0.46858779425521885,0.3147659162068137,0.15382187804840514,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.1428571428571429,0.28571428571428564,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,4,profile_nrmse,0.04781150728307152,0.14263491187000152,-0.09482340458693,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,4,peak_load_error,0.0,0.3147659162068137,-0.3147659162068137,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,original,4,peak_depth_error,0.0,0.1428571428571429,-0.1428571428571429,119
SKS02,SKS03,EQM_2,2,0,0.25,120,before_decay,boundary_retained,4,profile_nrmse,0.04781150728307152,0.14263491187000152,-0.09482340458693,119
